age,income,loan_amount,credit_history,loan_to_income,default
27,5884.656621997985,12240.13586754969,17,2.0800085126112022,0
42,5090.885464664442,20277.068387508738,6,3.983014060766199,1
53,8064.730661698259,4046.286033263583,9,0.5017261211810292,1
37,1000.0,9455.369698627415,19,9.455369698627415,1
44,5292.420817430836,17189.279081178716,5,3.2479048197688702,1
54,7259.605703279127,23724.150029190532,9,3.267966746248278,1
48,1217.2130936147032,17321.685944763485,7,14.230610922302889,1
63,6675.835707544605,17997.478271461525,4,2.695913899007718,0
61,3477.6735174693667,23039.373752398085,18,6.624938665652368,1
59,5219.631857684082,27778.062483810492,18,5.321843233621355,1
42,3439.281238109146,26884.09509492378,17,7.816777179206247,1
37,6918.303353098045,1000.0,4,0.14454410987228478,1
54,4423.276237552867,15784.463299743016,16,3.56850046256112,1
26,6691.593712714423,22300.126915344696,5,3.332558411753711,1
26,5870.659672528683,28598.293848169924,9,4.871393581541359,1
54,3412.415031882323,20127.892889481875,2,5.898430496122602,1
21,6003.718380791051,8126.509617116388,2,1.3535794155697287,0
30,3672.8618839745354,9183.897052504704,4,2.5004743828173797,1
41,5128.256187679947,9407.745912564673,17,1.8344921876496172,0
25,4386.811277020401,17460.15105000487,19,3.980146385933455,0
22,6799.823732777547,11161.423587004367,3,1.6414283701505925,0
42,6080.644541474836,1000.0,5,0.16445625018519072,1
22,4938.556902790515,5573.687888572496,10,1.1286065946558401,1
30,3628.576445688678,11446.007027846968,6,3.154407024122816,0
54,2462.0170203385637,4100.140080627651,3,1.6653581379643836,1
36,5271.312838581395,5291.764415273585,17,1.0038797880752783,1
59,3735.4182136964823,31407.765043925563,10,8.40809870465486,1
42,1244.0076848523495,14931.024846684826,12,12.002357403810556,1
32,2339.942918007499,11911.082324972062,1,5.090330295370859,1
44,8251.750611083433,20338.747421802967,18,2.464779703168046,0
60,3680.0472300211095,24168.555381203078,19,6.567457934789723,1
58,7164.325555020803,32924.92531564069,4,4.595676880228691,1
30,4286.7005456034385,28642.984144240865,15,6.6818252965250675,1
55,7479.1552703216275,18478.470637000035,9,2.47066279133491,1
52,7334.328034948756,2737.5367972543536,6,0.3732498443224432,1
27,3348.6091461986853,6980.140948744084,12,2.0844896026960584,1
41,1024.04866638479,11785.13242660149,18,11.5083714411803,1
40,1193.3590459393595,19052.505640555195,15,15.965442844201098,1
46,3382.6769920885863,15754.532170227449,19,4.657415475102763,1
24,8779.268851115083,3215.786091372407,9,0.3662931556041777,0
42,4178.875850154922,1785.9917786358583,13,0.4273856995702916,1
35,5290.487900146909,17072.064428669917,16,3.2269357289704512,1
60,7606.67373240678,15960.324402795368,13,2.098200207378352,1
41,5220.6427262233765,13320.98505910792,1,2.5515986742774768,0
35,5151.782077041549,18863.40843232074,18,3.6615307383407796,1
42,6245.3263878902935,24974.499687156753,3,3.9989102468018936,1
48,5577.939511019974,17480.551493326588,17,3.1338725453711707,1
34,4801.06578999303,7466.797161619227,5,1.555237417738045,1
47,3557.1013136051156,30321.757085359583,6,8.524288293219442,1
61,5156.977781730912,13589.532139013289,17,2.635173683926952,0
60,7188.799594166281,15399.981063420215,17,2.1422187197870026,1
48,8564.009173997441,9770.735693389626,1,1.1409067289484136,0
46,5584.5532831378205,6404.691610693739,7,1.146858358399457,0
22,6510.322270191946,7056.045171426163,16,1.0838242530224433,0
45,5539.461414325624,5297.6460234515325,5,0.9563467686138707,1
23,4825.341271192795,1000.0,16,0.20723922802517264,0
28,6028.514157225369,13749.922195812522,4,2.2808144490019644,1
64,7378.665668624968,23818.790843966104,11,3.2280620797397903,1
53,3227.2763279617093,7125.500532586417,14,2.207899110110214,1
62,2097.206595374182,35475.9031156218,13,16.915788455878,1
55,3933.9835007270676,26091.022458244857,8,6.632214510666552,1
26,5423.323886599407,14854.209324234229,15,2.7389493297528795,0
59,6739.743235242463,6111.345426309732,18,0.9067623517693068,1
43,3020.9843502890235,2223.216949763011,7,0.7359246828108565,1
45,1000.0,14090.530598487168,19,14.090530598487168,1
63,3981.1026866579678,15544.965174790394,9,3.904688323385094,1
39,4612.171548683527,13364.903086988463,11,2.897746310152593,0
25,2675.453033177124,23554.584962341134,10,8.80396129935791,1
31,3487.818142365376,26976.656769921763,14,7.734536512166508,1
32,6734.566820173995,18781.391132428187,16,2.788804630487421,1
30,5156.2401391921985,19211.727786036412,8,3.7259179687946444,1
28,5691.244237218635,12475.55790246163,1,2.1920615918881308,1
44,4288.635536778905,14960.655399467,12,3.488441783211917,1
48,3491.779178083348,18293.0676272588,3,5.238895902145776,1
61,4274.203541151712,12466.09469787095,2,2.916588921853703,1
56,5997.760388359384,20286.777366395596,16,3.382392101853339,1
57,2017.3595773175666,6550.594278097695,4,3.2471128854519127,0
41,8300.340519664023,9142.381717601389,2,1.101446584744628,0
28,6149.716991364806,6624.695229249715,12,1.077235788012986,0
29,3928.23979141857,9651.02308819627,17,2.4568314564908684,0
35,6626.814235773001,12701.726197679975,10,1.916716803243595,0
60,7444.698134146216,23232.729093498594,8,3.120708009225817,1
38,4339.323900795123,15331.457455655938,18,3.533144288410149,1
62,4566.830420469877,4725.538145719322,18,1.034752270313798,1
40,7986.94842694601,3784.3162620781914,18,0.4738125326201975,0
26,9237.950293836197,11672.019768659253,2,1.2634858813266328,1
32,5058.871315136215,21675.20823982319,12,4.284593714604018,1
22,2683.5713058220513,26223.81555835712,10,9.77198388634732,1
27,4058.7956901508833,2273.8800245104576,8,0.5602351530106033,1
36,7066.031488938403,17978.819715760474,19,2.54440130133946,0
23,2939.569407972411,11785.020308192601,10,4.009097480818254,1
23,4583.4336004819625,12406.23372061187,11,2.706755415701302,1
47,5585.169762863259,6486.064968723784,14,1.1613013111706523,0
63,3154.570627184665,13239.494020376716,15,4.196924268008057,1
60,7192.869123752154,6126.564320904306,10,0.8517552892312865,1
58,6387.935030408749,12873.19261212517,4,2.0152353696216982,0
53,9019.091819050584,24186.062740676327,7,2.6816516813355085,0
48,6562.921791715544,20049.900159914938,11,3.055026525719714,1
21,3078.220728867923,30310.01288551183,3,9.846601512770315,1
28,6060.738121818383,19210.85783761598,5,3.1697224746368367,1
57,6976.043347031713,16396.144555974464,2,2.350350154138732,1
52,7078.957628250693,19423.164860099077,12,2.743788828822077,1
63,3446.3157042185276,8793.614644677546,5,2.5515986924568623,1
57,3207.3245952890497,1000.0,7,0.31178634101107505,1
24,2720.725761781977,21369.369211712576,4,7.854290025069051,1
50,8209.463988277734,1000.0,11,0.1218106323906039,1
26,6245.757647684077,23972.808442380658,9,3.838254667353249,1
39,3357.5627515825786,21006.509946734528,4,6.256475753679708,1
52,5254.377877514241,8203.83083431648,9,1.5613324784698541,0
29,4752.625373197952,11511.282695021904,12,2.4220892225040194,1
32,3054.837062068634,14907.69115100693,16,4.880028246387694,1
31,5072.367887913206,7622.629460637298,1,1.5027753564170758,0
36,5381.390575440878,19324.161514791766,8,3.590923432129549,1
21,8862.506189303798,20029.35825265754,1,2.2600106363627788,1
41,3688.6249484674536,3456.3084788261003,19,0.9370181374124589,1
50,1581.2013516093234,8415.127943075891,4,5.321983778037565,1
33,2902.0925292880456,14705.545232215776,14,5.067221352802078,1
54,3214.7051531355555,24124.64264776312,14,7.504465105993455,1
24,4146.14564793421,20218.27996518423,9,4.876403696830539,1
48,2906.9925417457152,1000.0,9,0.34399813059013806,0
58,6644.244011637879,12664.046578273383,17,1.9060176832896834,1
51,2767.9344739810404,18781.388936027546,15,6.785344491560458,1
47,5040.0359365984605,8600.32146037636,10,1.7064008210585797,1
25,9000.38436704435,7980.701156812051,17,0.8867067039974478,1
45,6107.136543527247,9024.36253609358,9,1.4776749253556816,0
23,5901.514023424718,12536.182999271059,4,2.124231671654347,1
53,8714.63240149032,7167.252634588635,14,0.8224388940792199,0
24,7491.2991284739455,20279.44295781909,3,2.707066239117089,0
45,6130.2487347052065,8114.3882471040815,12,1.323663785641528,0
40,4378.546300111062,6710.730064144665,1,1.5326388267207423,1
54,4954.622250420413,11810.464799768584,1,2.3837265896035635,0
46,4857.392264667587,26831.332432380663,13,5.523814213554533,1
25,4197.148904855783,19202.238947926264,14,4.57506735720306,1
55,5424.073023765849,19710.910675605897,16,3.6339685305196943,1
48,5701.495394095312,17290.01017040621,7,3.032539531350391,0
49,2510.7430656835486,7424.152443736167,10,2.956954275890809,1
29,8264.084999924597,9879.473731195812,15,1.1954709724411057,0
58,5819.595026146563,8520.032551572915,8,1.4640249902774494,0
26,4474.434076098765,23732.48001508236,11,5.304018253806654,1
39,5442.3519574589145,17362.693850262214,14,3.19029235631593,1
64,6860.737782317201,1661.5543784370293,13,0.2421830466570962,1
31,2066.627174828215,26621.224627077543,13,12.881483874463417,1
22,4789.878547039509,12344.388551109923,9,2.577181953546536,0
64,2628.2884502753345,20227.024116161774,17,7.695892022065854,1
64,10314.00764195124,23418.703520371346,18,2.270572636102964,1
29,5276.37209553723,1000.0,19,0.18952416203660138,1
41,2644.508704800987,18636.78165823956,13,7.0473512242199545,1
44,12198.933561394784,12979.391479658401,12,1.0639775529832776,1
54,3927.962842439222,1000.0,8,0.25458489301263626,1
42,4581.840163847585,5939.783259794376,11,1.2963750474452305,1
23,4726.403520029275,11363.131666920548,7,2.4041814497569955,1
32,3304.0938868619287,21765.211014136905,1,6.587346413091327,1
48,5494.704034992285,13590.096399903781,10,2.473308173353301,1
50,1000.0,16184.970514712826,15,16.184970514712827,1
46,7171.796765754583,12150.973097281429,4,1.6942718113963398,1
41,2744.3902585255587,23703.23419444658,1,8.636976509011985,1
48,4169.356955379377,19168.249252913592,11,4.59741141333135,1
46,6503.039347372325,16302.843854272007,5,2.5069575906625072,0
53,4591.077963387769,5854.935990429936,19,1.275285681733351,0
41,4672.904505804747,15958.715321048354,19,3.415159736567314,1
55,2975.845114540458,37254.97444303396,4,12.519124150984931,1
54,9191.296434940901,21362.138291994514,2,2.324170310815557,1
61,6062.96476441318,9085.257730940117,7,1.4984843362881488,1
38,2834.4301034616665,29819.679121707173,13,10.520520186858247,1
31,5356.364892115703,8732.851028341709,12,1.630368954362318,1
43,2693.06401069738,20714.432325688136,2,7.691771247696429,1
42,8444.828587978898,14630.40135398988,9,1.7324687175789528,1
37,5399.275921417092,16457.0326904978,16,3.0480073495074302,0
25,3048.9069441858665,16750.63774527818,8,5.493981302781616,1
64,6395.1814712478335,13019.452588707234,18,2.035822227600817,0
31,4443.848655903374,11885.282338626732,4,2.6745470557008915,1
50,2423.542688955038,4465.327323494692,11,1.8424793356621305,1
35,5762.09266780042,5999.847758315711,17,1.0412619345474792,1
47,5705.683668275788,17671.709594225737,8,3.0972115913965466,0
55,7275.467265134796,9538.28547077267,19,1.3110203266918208,1
53,5129.007113835595,7719.9208923607675,8,1.5051491879463634,1
40,5214.120573917102,37618.59120470415,6,7.214752837302193,1
36,5320.266073090368,34914.76340219657,2,6.562597231516981,1
54,8190.565989014059,19646.592757170252,15,2.398685607749461,1
22,4379.852953451858,20772.093904710575,1,4.74264641426823,0
55,5938.909937611463,8500.666871494628,6,1.4313513693244293,0
60,6233.490904031224,5518.072491163333,19,0.8852298938295993,1
48,5699.5530384615195,12277.313391249538,4,2.154083541007551,1
59,4304.190787880859,15002.372434196397,13,3.4855268210781896,0
26,5241.2080146150065,20704.62047629029,15,3.9503527466484556,0
29,4812.6844771342985,1000.0,9,0.2077842428173159,1
40,8918.420720223607,32177.97734316397,3,3.608035363278667,1
21,4084.472429137388,16984.197733484274,2,4.158235372657716,1
28,3174.8429474955437,2594.426395611661,16,0.8171825940739081,1
43,4987.596617133849,16259.798362790878,18,3.2600467942683515,1
23,4846.6036051426545,7780.393095250197,18,1.6053289538666924,1
24,5393.6870403372595,7219.679226053971,6,1.3385424797658514,0
45,4085.1067955973367,6500.784902604239,18,1.5913378102159688,1
58,5220.7469598657535,12948.112305446679,11,2.4801263889984866,1
35,5259.214077942423,31821.72552603342,7,6.050661763227392,1
41,6811.97937872001,15741.322709152857,14,2.31082947172848,1
55,5186.012767418304,20551.11844743937,18,3.962797503421903,0
34,5204.950061263177,22508.114254651802,7,4.324366994827489,0
56,6032.692759417034,13841.949371526503,10,2.2944893637951673,1
32,6735.310126363034,5711.839852469297,8,0.8480440759679768,0
37,3032.6484247468425,2210.066532670713,14,0.7287579116115985,1
59,2495.358880266357,11900.382530665365,18,4.7690064241962284,1
29,8390.959258767623,24151.49050705558,5,2.878275267731749,0
55,6408.150875856316,22483.13720039702,14,3.5085218241514355,1
33,4561.226727341194,17051.04502420887,10,3.738258596530713,1
35,5039.403873266262,18111.028932469668,15,3.593883202842225,1
38,4214.876613340346,13905.405116434153,6,3.2991250734179696,1
53,5422.561448883104,11148.144049696026,9,2.0558815524335334,1
26,3056.3256211906237,9094.531369168977,10,2.975642158712823,0
47,6680.333970179852,3228.3980455852343,17,0.48326895930598474,1
43,5350.906797257004,29377.006533000953,1,5.490098715242111,0
47,5423.254192066703,16368.967738458612,14,3.018292552542277,0
54,3212.1152346429562,11460.277954743211,4,3.567829021556595,1
58,6048.534193545271,29569.33228633985,2,4.888677378710191,1
34,3258.056713707918,31095.85944609804,3,9.544296548082054,1
56,3615.6982801824283,36961.26682406699,7,10.222442239345847,1
28,5175.243846883503,13013.380413296727,14,2.514544396035232,1
55,10014.663799231304,15841.84618223541,12,1.581865003141831,0
39,5342.9322667096185,20207.647379958486,19,3.782126811875743,1
50,1000.0,28297.481065982174,18,28.297481065982176,1
34,3714.997233278499,15496.185423653811,15,4.171250865233719,1
40,6367.458224441148,7133.161143722364,1,1.1202525234232565,1
45,2743.078110031752,8972.96335386087,3,3.2711293641423156,1
60,6662.20488229132,24419.45159511106,15,3.6653708534272096,0
44,5317.641149530059,19968.28154523725,4,3.7551013661389927,0
34,6982.654385181551,13616.719100076156,15,1.9500777711371886,1
46,3882.2917814980055,13090.559107308878,10,3.371863796970409,1
58,3726.432170134568,13617.075691490787,6,3.6541858458137586,1
43,6129.9703165690225,24912.312239108804,13,4.064018413233094,1
42,4984.943250055681,8688.376431102195,7,1.7429238399063314,1
39,4863.954376427451,5292.711193445235,1,1.0881498434886026,1
23,8137.939737898127,29534.470188632993,11,3.6292318621004163,1
62,6208.28185412357,15200.435776317283,14,2.4484126419326597,1
39,1020.1540666085448,14365.36992686361,6,14.081569046350637,1
29,6598.136245032775,20367.936957741913,5,3.0869227614199923,1
48,6397.937600830243,7088.7171317233415,19,1.1079690947288166,1
40,7369.822574446865,21003.968006211817,19,2.849996427191906,1
27,3120.603160852982,11938.182085353817,13,3.8256008438095184,1
34,5649.6116504202455,24005.38029347206,7,4.249031929776345,1
29,5223.260042486363,2730.1271866385487,8,0.5226864380542999,0
39,3084.736305040494,18605.329503729048,14,6.031416517946034,1
34,6893.533135813162,13150.139430475137,19,1.9076051672483831,1
58,4516.908001381235,9362.853615013344,19,2.0728457635511406,0
56,7305.464782504669,21170.756633701913,12,2.897934253875569,1
60,3514.282429865048,13813.424617171586,9,3.9306529548628326,1
37,2078.8290584012093,18728.102385254915,14,9.008966999748584,1
50,4514.8676359377105,25125.695366290427,6,5.5651012149931995,1
29,5463.826365124894,21331.965153764926,15,3.9042172514714073,1
53,3931.608145562176,6357.030919622883,13,1.6169034868844738,1
45,1000.0,10666.029959916086,7,10.666029959916086,1
34,5767.29828983754,18674.330774015107,11,3.237968600812764,1
31,5757.961381044051,21351.015212588994,10,3.7080858657509026,0
55,6374.334557081933,11872.349792528781,1,1.8625237954193214,1
61,4239.015128898445,16582.82783622284,7,3.9119529730322222,1
34,4129.896535236186,16532.696851151763,18,4.003174585633117,1
50,7880.643545602983,17647.193480440666,3,2.2393086780694382,0
61,1849.1906283565677,5568.421033871626,9,3.0112747428427387,0
24,4505.76441266472,3679.74295576417,5,0.8166745126356841,0
24,5284.603692263611,1000.0,13,0.1892289485139536,1
48,6212.043660028482,15844.488763119281,16,2.55060808169636,1
28,5339.534364808637,4086.478182819521,16,0.765324821159003,1
22,3156.0147230768816,32093.805085720753,12,10.169092321100345,1
61,7335.227896041708,20232.928435730108,18,2.7583230845013493,1
42,5003.814824553815,5545.064487109961,11,1.1081674045770487,0
61,1663.9945870172714,24081.045950212887,17,14.471829498783663,1
36,5418.353301546788,24099.986422698094,7,4.447843298778288,1
49,5950.553742442928,24749.793239402792,15,4.159242032026765,1
50,8921.487906796228,8535.426435961563,6,0.9567267842687349,1
32,5817.502697740584,20728.434679137394,6,3.563115610962751,1
55,2035.9488559697556,24885.33828807465,18,12.222968280910651,1
31,2106.197418383287,27566.857198057598,19,13.08844885928018,1
41,7517.418916396535,2810.0573202690866,19,0.373806136324259,1
41,3394.3939733017214,13258.927144723526,2,3.9061249958049475,0
25,1900.8378717096807,8247.926523902897,3,4.339100481244317,1
40,7001.021735516865,29912.994120736916,14,4.272661227287066,1
57,4048.5283755706587,18928.45867083572,4,4.675392368509129,1
23,6894.027928319216,22129.98243505797,17,3.2100221619574034,1
64,3170.560989341177,18810.84284561292,6,5.932969877839094,1
53,7947.62466733176,18002.284675254858,19,2.2651151040451345,1
29,6744.127413866552,8093.695032319302,9,1.200110041764323,1
29,3554.629266797306,11427.924617224926,4,3.214941350978466,0
24,1679.2190662107182,15572.122916010441,7,9.273431459511764,1
55,9610.327717508284,9811.314314893803,4,1.020913604956401,0
37,4579.584596013708,8334.625681906036,11,1.8199523356683702,1
54,3474.5367058485654,13354.581816431095,2,3.8435575580340817,1
44,7772.616537658998,10158.847930575223,10,1.3070049038640628,1
52,6891.519706824881,15398.536721419476,6,2.2344181510748404,0
21,7365.59308662516,11457.036684263589,8,1.5554805362609416,1
28,4802.983444964538,9521.130724079947,15,1.9823367773757223,1
43,8762.109380647249,7579.006717489421,13,0.8649751319276006,0
60,2378.7636388972765,15048.767360365127,2,6.3262978777249534,1
32,3895.9009568849574,22106.386190859295,1,5.674268015410454,1
32,5779.757511429767,20206.972431564845,15,3.496162666271815,1
35,7336.222688474227,2784.7185192887828,7,0.3795847860049002,1
61,6322.318041049659,21878.006088087262,18,3.4604406083397508,1
39,4834.2685283064175,20150.472255627144,10,4.168256715082898,1
46,4049.704265521041,22098.18725117967,15,5.4567409870697015,1
49,7347.021716718709,23668.898642426604,5,3.2215637240551795,1
42,6528.792026554061,9178.769409735993,11,1.4058909170952114,0
60,3250.9524146178715,12601.57786432145,8,3.876272629417335,0
41,3191.461203873946,29323.70811285752,8,9.188176274009855,1
58,3909.0236911209695,28848.32305182779,6,7.379930471476655,1
40,3652.47626876125,14387.291517461192,15,3.939051333615014,1
49,7059.6818250929355,19824.891397347947,15,2.8081848287953073,1
24,5871.464644436035,20524.79897141468,5,3.4956863771400815,1
27,6115.574480806196,29061.157057228265,13,4.751991353949993,1
48,5383.339273593552,17762.243119504616,14,3.2994842451472963,1
48,5477.541430674709,5301.704809503755,11,0.967898623242491,0
24,1836.3651693193774,11191.952572019753,12,6.094622550572494,1
42,6588.367315369537,40068.293276346594,1,6.081672644886405,0
32,3873.0370388171145,4931.029941056451,3,1.2731688056777437,1
23,4933.689333900014,15402.232973020642,8,3.121848971557637,1
42,4053.6541557293317,33508.26752201962,12,8.266188045336794,1
64,5291.743130303352,8602.05406572438,15,1.6255615312210483,1
22,6146.187854487991,1000.0,3,0.16270247894714002,0
44,2982.289934953342,1000.0,8,0.33531280385575424,1
54,5505.498448488004,8646.288289889319,19,1.5704823769887504,0
47,4101.994842492287,1000.0,6,0.2437838267471884,0
61,7642.917551752007,23297.338698100015,18,3.048225830037837,1
21,2770.7491940407444,17145.152854478947,11,6.187912240975941,1
28,2994.9674608718924,1000.0,12,0.33389344394041626,1
43,4280.859563926379,2237.1928619308346,2,0.5226036567008739,1
58,3148.712569972323,24921.123944694715,5,7.914702720837352,1
26,4551.237974026176,16545.27244559065,4,3.635334504592858,1
42,3944.2289877685735,26469.050755124455,9,6.710830136183138,1
45,5176.824755403625,23952.086146823065,13,4.62679099226251,1
38,7016.1440556483085,5795.83436821392,13,0.8260711755979433,1
37,5142.559211368549,22055.744525348444,15,4.288865449830945,1
32,5324.7091216329545,19502.808528773683,2,3.6626993293471517,1
26,2885.3547943758003,1000.0,13,0.34657782881648486,0
46,4731.880892369741,4104.17336617171,7,0.8673450282296364,0
47,4156.491056781205,34501.36390742418,17,8.300598614578064,1
28,6363.28192728097,7578.87809653009,8,1.1910328951539233,0
39,3470.866033594605,18292.16893066481,18,5.27020310021027,1
62,3278.688814977533,13474.794014496892,15,4.109811810423133,0
21,5634.858394294697,16469.791615021368,15,2.922840373716766,1
49,8960.206108745879,14004.01545514998,5,1.5629122014817203,0
55,4648.102752050673,22721.498343545456,2,4.8883382221963725,1
60,5336.416812460998,22511.9267548234,16,4.21854730354947,0
34,6896.043696709571,15943.396540594229,5,2.3119628067614446,1
55,6019.807797230545,7764.215651175823,6,1.2897779983520081,0
40,6032.958960764394,10449.689272409501,12,1.7321001751163072,0
33,4809.61509616399,2392.6424255655184,5,0.49747066609837887,1
58,4848.529634443478,12324.565585923781,8,2.541918172134347,0
28,3489.702924546942,1000.0,11,0.28655734359675533,1
63,5972.746508602765,16750.77759769925,14,2.8045351621021406,1
40,5927.108859997285,17367.98582926269,17,2.9302626692890947,1
53,6434.329055387606,23042.015693215442,10,3.581106203128025,0
46,4023.791058893309,5239.313654017347,2,1.3020839246703708,1
59,6660.268798757212,5782.437591323662,3,0.8681988319154099,1
41,7266.669576295873,27197.610948183392,13,3.7427889988149365,1
62,2572.083763447479,4050.1562963853376,17,1.574659563558199,0
63,4406.2548412851875,31409.729752152056,3,7.12844147321054,1
61,7350.047163921677,7608.823067834598,10,1.0352073800537152,1
29,3700.888600294229,7664.733631358073,8,2.0710522415478025,1
44,6057.525054366681,21742.478765709937,4,3.589333691659511,1
57,5017.152004004863,19395.13222958184,13,3.8657653214612555,1
61,5661.758642847017,28132.294516756025,7,4.968826170698384,1
37,5078.112605384423,1000.0,7,0.19692355757130717,1
44,6492.3419691285435,19269.083422440668,16,2.9679711133619056,0
41,2956.9657282722437,14632.211565572154,5,4.948387269311288,1
59,3173.3535117554266,6386.1755645283265,17,2.0124374863598606,1
61,7929.027100533714,30051.783144008623,10,3.7900971661435987,1
59,9200.726559970637,16882.798391064724,4,1.834941869103716,1
33,4989.161122747275,14497.207141019398,14,2.9057404209540802,1
31,8430.532084303419,18632.049804750804,5,2.210068073810112,1
39,3456.450705972955,1173.1658630978818,2,0.33941345122341265,0
31,3936.8282330280854,5011.151796631788,14,1.2728906368305957,1
33,7914.975023490742,12339.030745032378,18,1.558947527744755,1
21,6608.213057246717,17531.213446354282,11,2.652943132202609,0
60,8212.854195864516,25197.074960359278,16,3.0680046618929335,1
64,5937.11153811801,7920.63016640757,18,1.3340881530614315,0
39,2974.9078469714495,6093.669442682443,16,2.048355699113837,0
32,5447.154715005353,19011.41093402805,4,3.490154388612655,1
28,7404.0050769360205,13912.815917075784,1,1.8790932437924919,1
28,4734.529594707656,1000.0,14,0.21121422519310437,0
32,4427.132962988562,7652.996212937311,12,1.7286574125777128,1
53,5967.706805928245,13545.85610601537,10,2.2698595200017344,1
46,3880.9874689096105,13766.371922308694,19,3.5471312475472767,1
59,5591.000966227001,15718.866182665854,4,2.811458319828101,1
48,5127.002929342913,4597.443519626588,3,0.89671170135567,1
25,4019.171078503159,13951.882035847964,4,3.471333208598823,1
28,6961.474463734828,22576.62701582307,15,3.243081208360954,1
45,6291.975877901548,1000.0,11,0.158932586425222,0
47,4292.658831426747,12740.88006688612,16,2.9680625848039837,0
43,4970.077470119853,1704.234098281804,4,0.34289890017362373,1
50,4457.448800304326,14742.146489909299,6,3.307305849234387,0
43,3722.7047215140947,2961.7208631566573,8,0.795583073253274,1
40,1603.4606551859283,16072.596279224457,13,10.023692335226503,1
38,4032.3445112878553,28013.09106986768,4,6.947097647894382,1
38,3751.9450033687544,7164.327022364831,5,1.909496811902148,1
22,5229.781415670718,8324.47252404474,10,1.591743872717313,1
24,5881.397603056492,11241.189204537593,5,1.9113125762311465,1
50,3395.63066039423,17549.4572258357,12,5.168246779759676,1
53,5746.99472345401,6847.629830991281,1,1.1915148978727053,1
56,3087.50843426665,11958.310756357972,10,3.8731265066805656,1
38,4749.414968723089,9644.078037118721,5,2.030582313954258,1
57,3795.1617986783335,11267.780042109109,19,2.9689854187595155,1
39,6492.347276158087,17643.290578902222,19,2.7175518850776603,0
48,5233.546199989196,19408.51063654576,12,3.7084817626308197,1
60,4779.664148336442,3185.5948254722316,16,0.6664892608785024,1
40,3749.5004797702295,17612.064781303798,5,4.6971762975699285,1
53,4342.317383246922,40166.09269379616,17,9.249920986605174,1
32,8658.121624652103,27353.80074142954,14,3.1593227639059247,1
35,3997.831758554908,9865.139047441231,12,2.467622362129409,0
61,5958.8138351929665,16055.228229844273,13,2.6943664752574623,1
59,4774.707366224622,14731.373874210525,14,3.0852935571334656,1
22,5901.6506291480755,18675.637751749517,5,3.1644770125007233,1
49,6673.951745386477,11622.283320675262,5,1.7414395195034835,1
61,4292.043013357847,12846.801314084321,18,2.9931669543157087,1
30,6419.546852890246,9153.40839215587,14,1.425865189851332,0
22,10513.27895401168,23763.50862813121,18,2.2603327403448645,1
31,6135.07998838341,17487.769711301717,1,2.850455046130496,1
33,8227.162929199592,17548.44838772464,7,2.1329890435793155,1
30,5962.092000213228,24747.03316627873,17,4.150729838686433,1
34,3136.0767556049877,24865.385558920236,3,7.928819189287794,1
38,5551.387994505967,23355.984261615144,10,4.207233269360712,1
29,4339.232407580138,24625.31265689656,7,5.675038887956077,1
59,3808.1186053648526,27501.344717982072,12,7.22176685338486,1
48,4854.829579195429,7267.046875503457,15,1.4968696134350807,0
23,4690.499842542496,12610.575495640602,16,2.6885355333057666,1
40,2880.150188414278,20671.586662320417,8,7.177259972578567,0
26,10416.923169439586,7915.76338683653,6,0.7598945732900501,0
47,6615.741828944394,12093.964763918168,4,1.8280587538960658,1
22,5488.78049168423,16555.337769155813,11,3.016214219941562,1
49,5179.7602225019455,13158.915722323574,17,2.540448815595466,1
58,7404.697239243793,15528.149994745576,2,2.0970675090466484,1
23,9151.140724618986,5836.866224920745,6,0.6378293592642534,1
36,6370.170744025148,14697.96233852909,4,2.3073105775563283,1
50,5242.385409568641,16072.192529446762,3,3.065816660505552,1
60,7945.288143955234,27920.03494043758,7,3.51403680201065,1
22,5284.718485871722,12850.964472939984,7,2.431721672080741,0
37,5870.629619250203,9797.889833955935,16,1.6689674650616642,1
61,7002.021840063675,20703.55247561163,2,2.956796329476081,1
32,4227.04172425148,1000.0,8,0.23657206747280898,0
55,1000.0,12461.212356443037,15,12.461212356443037,1
63,4129.839549339962,10890.292306299529,16,2.6369770970981268,1
21,6546.001858758772,17087.373254453636,1,2.610352643207724,1
35,6405.101795436357,24969.810034725007,10,3.8984251667188223,1
46,7685.340218825204,27410.249591210802,7,3.56656293810774,1
57,4206.337932260975,16975.581490018765,16,4.035715095504491,1
41,8161.850485893527,2586.530308447378,10,0.3169048873068416,0
51,5370.135660903922,10886.507149270423,12,2.027231309727837,1
45,6208.826325127361,11763.59900045979,17,1.8946574415927933,1
43,6807.225516588611,17937.72340641707,13,2.6351005064698403,1
44,2236.6687462126056,15449.972321283447,12,6.907581798800195,1
58,2990.2056147461503,9493.614977309375,15,3.174903735880826,1
48,2923.8189658655083,4986.812464668246,14,1.705581817098601,1
41,7144.434369697639,8051.384802855264,19,1.1269450296869348,1
63,4389.0867765215435,7757.224931475733,19,1.7673892831126752,0
38,9055.163946649436,27972.615948288498,14,3.0891341242517028,1
56,5006.751949784518,8842.73114954698,18,1.7661612235308675,0
55,2057.2523038369973,15481.08844573006,5,7.52512874422654,1
29,3655.164978589632,22747.531266780752,6,6.2233938550040575,1
58,5234.752726438655,16559.186291461214,18,3.163317764338198,1
50,6030.379728386958,6311.978872438132,14,1.0466967515703192,0
